mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
72	67	80	67a	2279/8	2151/8	2.0		0	0	2/4	2	2	1/2		1/2	1		5	59	B3	3	908
72	67	80	67a	2279/8	2151/8	2.0		0	0	2/4	2	1	1/2		1/2	1		2	62	D4	4	907
72	67	80	67a	2279/8	2151/8	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	903
72	67	80	67a	2283/8	2155/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	904
72	67	80	67a	2287/8	2159/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	B5	5	905
72	67	80	67a	2291/8	2163/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	906
73	68	81	68a	2295/8	2167/8	0.5		0	0	2/4	2	2	1/8		1/8	1		3	57	A3	3	915
73	68	81	68a	2295/8	2167/8	1.0		0	0	2/4	2	1	1/4		1/4	1		7	61	C#4	4	913
73	68	81	68a	2295/8	2167/8	0.5		0	0	2/4	1	1	1/8		1/8	1		4	88	E6	6	909
73	68	81	68a	2299/8	2171/8	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		10	58	A#3	3	916
73	68	81	68a	2299/8	2171/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		1	79	G5	5	910
73	68	81	68a	2303/8	2175/8	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		5	59	B3	3	917
73	68	81	68a	2303/8	2175/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	62	D4	4	914
73	68	81	68a	2303/8	2175/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	911
73	68	81	68a	2307/8	2179/8	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		1	55	G3	3	918
73	68	81	68a	2307/8	2179/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	912
74	69	82	69a	2311/8	2183/8	0.0		0	0	2/4	2	1	0	appoggiatura	1/8	1		1	67	G4	4	924
74	69	82	69a	2311/8	2183/8	2.0		0	0	2/4	2	2	1/2		1/2	1		3	57	A3	3	927
74	69	82	69a	2311/8	2183/8	1.0		0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	925
74	69	82	69a	2311/8	2183/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	919
74	69	82	69a	2311/8	2183/8	1.0		0	0	2/4	1	2	1/4		1/4	1		2	74	D5	5	922
74	69	82	69a	2319/8	2191/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	67	G4	4	926
74	69	82	69a	2319/8	2191/8	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		7	73	C#5	5	923
74	69	82	69a	2319/8	2191/8	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		6	78	F#5	5	920
74	69	82	69a	2325/8	2197/8	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	921
75	70	83	70a	2327/8	2199/8	1.0	1	0	0	2/4	2	1	1/4		1/4	1		2	62	D4	4	929
75	70	83	70a	2327/8	2199/8	1.0	1	0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	929
75	70	83	70a	2327/8	2199/8	1.0	1	0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	928
68	63	84	63b	2343/8	2087/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	877
68	63	84	63b	2347/8	2091/8	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	880
68	63	84	63b	2347/8	2091/8	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	880
68	63	84	63b	2351/8	2095/8	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	881
68	63	84	63b	2351/8	2095/8	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	55	G3	3	881
68	63	84	63b	2351/8	2095/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	878
68	63	84	63b	2355/8	2099/8	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	882
68	63	84	63b	2355/8	2099/8	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	882
68	63	84	63b	2355/8	2099/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	879
69	64	85	64b	2359/8	2103/8	2.0		0	0	2/4	2	2	1/2		1/2	1		1	55	G3	3	889
69	64	85	64b	2359/8	2103/8	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	886
69	64	85	64b	2359/8	2103/8	1.5		0	0	2/4	1	1	3/8		1/4	3/2		5	71	B4	4	883
69	64	85	64b	2363/8	2107/8	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		9	63	D#4	4	887
69	64	85	64b	2367/8	2111/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	888
69	64	85	64b	2371/8	2115/8	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	884
69	64	85	64b	2373/8	2117/8	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	885
70	65	86	65b	2375/8	2119/8	0.25		0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	890
70	65	86	65b	2377/8	2121/8	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	891
70	65	86	65b	2379/8	2123/8	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	892
70	65	86	65b	2381/8	2125/8	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	893
70	65	86	65b	2383/8	2127/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	B5	5	894
70	65	86	65b	2387/8	2131/8	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	896
70	65	86	65b	2387/8	2131/8	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	896
70	65	86	65b	2387/8	2131/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	895
71	66	87	66b	2391/8	2135/8	1.5		0	0	2/4	2	2	3/8		1/4	3/2		3	57	A3	3	902
71	66	87	66b	2391/8	2135/8	1.0		0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	900
71	66	87	66b	2391/8	2135/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	897
71	66	87	66b	2399/8	2143/8	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	901
71	66	87	66b	2399/8	2143/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	898
71	66	87	66b	2403/8	2147/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	899
72	67	88	67b	2407/8	2151/8	2.0		0	0	2/4	2	2	1/2		1/2	1		5	59	B3	3	908
72	67	88	67b	2407/8	2151/8	2.0		0	0	2/4	2	1	1/2		1/2	1		2	62	D4	4	907
72	67	88	67b	2407/8	2151/8	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	903
72	67	88	67b	2411/8	2155/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	904
72	67	88	67b	2415/8	2159/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	B5	5	905
72	67	88	67b	2419/8	2163/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	906
73	68	89	68b	2423/8	2167/8	0.5		0	0	2/4	2	2	1/8		1/8	1		3	57	A3	3	915
73	68	89	68b	2423/8	2167/8	1.0		0	0	2/4	2	1	1/4		1/4	1		7	61	C#4	4	913
73	68	89	68b	2423/8	2167/8	0.5		0	0	2/4	1	1	1/8		1/8	1		4	88	E6	6	909
73	68	89	68b	2427/8	2171/8	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		10	58	A#3	3	916
73	68	89	68b	2427/8	2171/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		1	79	G5	5	910
73	68	89	68b	2431/8	2175/8	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		5	59	B3	3	917
73	68	89	68b	2431/8	2175/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	62	D4	4	914
73	68	89	68b	2431/8	2175/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	911
73	68	89	68b	2435/8	2179/8	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		1	55	G3	3	918
73	68	89	68b	2435/8	2179/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	912
74	69	90	69b	2439/8	2183/8	0.0		0	0	2/4	2	1	0	appoggiatura	1/8	1		1	67	G4	4	924
74	69	90	69b	2439/8	2183/8	2.0		0	0	2/4	2	2	1/2		1/2	1		3	57	A3	3	927
74	69	90	69b	2439/8	2183/8	1.0		0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	925
74	69	90	69b	2439/8	2183/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	919
74	69	90	69b	2439/8	2183/8	1.0		0	0	2/4	1	2	1/4		1/4	1		2	74	D5	5	922
74	69	90	69b	2447/8	2191/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	67	G4	4	926
74	69	90	69b	2447/8	2191/8	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		7	73	C#5	5	923
74	69	90	69b	2447/8	2191/8	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		6	78	F#5	5	920
74	69	90	69b	2453/8	2197/8	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	921
76	70	91	70b	2455/8	2215/8	0.25	2	0	0	2/4	2	1	1/16		1/16	1		2	62	D4	4	932
76	70	91	70b	2455/8	2215/8	1.0	2	0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	930
76	70	91	70b	2457/8	2217/8	0.25	2	1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	933
76	70	91	70b	2459/8	2219/8	0.25	2	1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	934
76	70	91	70b	2461/8	2221/8	0.25	2	3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	935
76	70	91	70b	2463/8	2223/8	0.25	2	1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	936
76	70	91	70b	2465/8	2225/8	0.25	2	5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	937
76	70	91	70b	2467/8	2227/8	0.25	2	3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	938
76	70	91	70b	2467/8	2227/8	0.5	2	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	931
76	70	91	70b	2469/8	2229/8	0.25	2	7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	939
77	71	92	71a	2471/8	2231/8	0.25		0	0	2/4	2	1	1/16		1/16	1		1	67	G4	4	944
77	71	92	71a	2471/8	2231/8	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	940
77	71	92	71a	2473/8	2233/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	945
77	71	92	71a	2475/8	2235/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	946
77	71	92	71a	2475/8	2235/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	941
77	71	92	71a	2477/8	2237/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	947
77	71	92	71a	2479/8	2239/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		1	67	G4	4	948
77	71	92	71a	2479/8	2239/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	942
77	71	92	71a	2481/8	2241/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	949
77	71	92	71a	2483/8	2243/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	950
77	71	92	71a	2483/8	2243/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	943
77	71	92	71a	2485/8	2245/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	951
78	72	93	72a	2487/8	2247/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	957
78	72	93	72a	2487/8	2247/8	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	81	A5	5	952
78	72	93	72a	2489/8	2249/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	958
78	72	93	72a	2491/8	2251/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	959
78	72	93	72a	2493/8	2253/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	960
78	72	93	72a	2493/8	2253/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	953
78	72	93	72a	1247/4	1127/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	954
78	72	93	72a	2495/8	2255/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	961
78	72	93	72a	2495/8	2255/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	955
78	72	93	72a	2497/8	2257/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	962
78	72	93	72a	2499/8	2259/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	963
78	72	93	72a	2499/8	2259/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	956
78	72	93	72a	2501/8	2261/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	964
79	73	94	73a	2503/8	2263/8	0.25		0	0	2/4	2	1	1/16		1/16	1		1	67	G4	4	969
79	73	94	73a	2503/8	2263/8	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	965
79	73	94	73a	2505/8	2265/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	970
79	73	94	73a	2507/8	2267/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	971
79	73	94	73a	2507/8	2267/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	966
79	73	94	73a	2509/8	2269/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	972
79	73	94	73a	2511/8	2271/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		1	67	G4	4	973
79	73	94	73a	2511/8	2271/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	967
79	73	94	73a	2513/8	2273/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	974
79	73	94	73a	2515/8	2275/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	975
79	73	94	73a	2515/8	2275/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	968
79	73	94	73a	2517/8	2277/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	976
80	74	95	74a	2519/8	2279/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	982
80	74	95	74a	2519/8	2279/8	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	81	A5	5	977
80	74	95	74a	2521/8	2281/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	983
80	74	95	74a	2523/8	2283/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	984
80	74	95	74a	2525/8	2285/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	985
80	74	95	74a	2525/8	2285/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	978
80	74	95	74a	1263/4	1143/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	979
80	74	95	74a	2527/8	2287/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	986
80	74	95	74a	2527/8	2287/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	980
80	74	95	74a	2529/8	2289/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	987
80	74	95	74a	2531/8	2291/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	988
80	74	95	74a	2531/8	2291/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	981
80	74	95	74a	2533/8	2293/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	989
81	75	96	75a	2535/8	2295/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	994
81	75	96	75a	2535/8	2295/8	0.5		0	0	2/4	1	1	1/8		1/8	1		9	75	D#5	5	990
81	75	96	75a	2535/8	2295/8	0.5		0	0	2/4	1	1	1/8		1/8	1		0	84	C6	6	990
81	75	96	75a	2537/8	2297/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	995
81	75	96	75a	2539/8	2299/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	996
81	75	96	75a	2539/8	2299/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	991
81	75	96	75a	2539/8	2299/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		0	84	C6	6	991
81	75	96	75a	2541/8	2301/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	997
81	75	96	75a	2543/8	2303/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	998
81	75	96	75a	2543/8	2303/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	D#5	5	992
81	75	96	75a	2543/8	2303/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		0	84	C6	6	992
81	75	96	75a	2545/8	2305/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	999
81	75	96	75a	2547/8	2307/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1000
81	75	96	75a	2547/8	2307/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	993
81	75	96	75a	2547/8	2307/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	84	C6	6	993
81	75	96	75a	2549/8	2309/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1001
82	76	97	76a	2551/8	2311/8	1.0		0	0	2/4	2	1	1/4		1/4	1		1	67	G4	4	1011
82	76	97	76a	2551/8	2311/8	1.0		0	0	2/4	1	2	1/4		1/4	1		4	76	E5	5	1010
82	76	97	76a	2551/8	2311/8	0.25		0	0	2/4	1	1	1/16		1/16	1		0	84	C6	6	1002
82	76	97	76a	2553/8	2313/8	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	1003
82	76	97	76a	2555/8	2315/8	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		10	82	A#5	5	1004
82	76	97	76a	2557/8	2317/8	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	1005
82	76	97	76a	2559/8	2319/8	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	81	A5	5	1006
82	76	97	76a	2561/8	2321/8	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		1	79	G5	5	1007
82	76	97	76a	2563/8	2323/8	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	1008
82	76	97	76a	2565/8	2325/8	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1009
83	77	98	77a	2567/8	2327/8	2.0		0	0	2/4	2	2	1/2		1/2	1		3	57	A3	3	1018
83	77	98	77a	2567/8	2327/8	1.0		0	0	2/4	2	1	1/4		1/4	1		6	66	F#4	4	1016
83	77	98	77a	2567/8	2327/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1012
83	77	98	77a	2575/8	2335/8	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	67	G4	4	1017
83	77	98	77a	2575/8	2335/8	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		7	73	C#5	5	1015
83	77	98	77a	2575/8	2335/8	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		6	78	F#5	5	1013
83	77	98	77a	2581/8	2341/8	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1014
84	78	99	78a	2583/8	2343/8	0.25		0	0	2/4	2	1	1/16		1/16	1		2	62	D4	4	1022
84	78	99	78a	2583/8	2343/8	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1019
84	78	99	78a	2583/8	2343/8	1.0		0	0	2/4	1	2	1/4		1/4	1		2	74	D5	5	1021
84	78	99	78a	2585/8	2345/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1023
84	78	99	78a	2587/8	2347/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1024
84	78	99	78a	2589/8	2349/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1025
84	78	99	78a	2591/8	2351/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1026
84	78	99	78a	2593/8	2353/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1027
84	78	99	78a	2595/8	2355/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1028
84	78	99	78a	2595/8	2355/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1020
84	78	99	78a	2597/8	2357/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1029
85	79	100	79a	2599/8	2359/8	0.25		0	0	2/4	2	1	1/16		1/16	1		1	67	G4	4	1034
85	79	100	79a	2599/8	2359/8	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1030
85	79	100	79a	2601/8	2361/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1035
85	79	100	79a	2603/8	2363/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	1036
85	79	100	79a	2603/8	2363/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1031
85	79	100	79a	2605/8	2365/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1037
85	79	100	79a	2607/8	2367/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		1	67	G4	4	1038
85	79	100	79a	2607/8	2367/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	1032
85	79	100	79a	2609/8	2369/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1039
85	79	100	79a	2611/8	2371/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	1040
85	79	100	79a	2611/8	2371/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1033
85	79	100	79a	2613/8	2373/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1041
86	80	101	80a	2615/8	2375/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1047
86	80	101	80a	2615/8	2375/8	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	81	A5	5	1042
86	80	101	80a	2617/8	2377/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1048
86	80	101	80a	2619/8	2379/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	1049
86	80	101	80a	2621/8	2381/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1050
86	80	101	80a	2621/8	2381/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	1043
86	80	101	80a	1311/4	1191/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1044
86	80	101	80a	2623/8	2383/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1051
86	80	101	80a	2623/8	2383/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	1045
86	80	101	80a	2625/8	2385/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1052
86	80	101	80a	2627/8	2387/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1053
86	80	101	80a	2627/8	2387/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1046
86	80	101	80a	2629/8	2389/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1054
87	81	102	81a	2631/8	2391/8	0.25		0	0	2/4	2	1	1/16		1/16	1		1	67	G4	4	1059
87	81	102	81a	2631/8	2391/8	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1055
87	81	102	81a	2633/8	2393/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1060
87	81	102	81a	2635/8	2395/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	1061
87	81	102	81a	2635/8	2395/8	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1056
87	81	102	81a	2637/8	2397/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1062
87	81	102	81a	2639/8	2399/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		1	67	G4	4	1063
87	81	102	81a	2639/8	2399/8	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	1057
87	81	102	81a	2641/8	2401/8	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1064
87	81	102	81a	2643/8	2403/8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	1065
87	81	102	81a	2643/8	2403/8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1058
87	81	102	81a	2645/8	2405/8	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1066
88	82	103	82a	2647/8	2407/8	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1072
88	82	103	82a	2647/8	2407/8	0.75		0	0	2/4	1	1	3/16		1/8	3/2		3	81	A5	5	1067
88	82	103	82a	2649/8	2409/8	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1073
88	82	103	82a	2651/8	2411/8	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	1074
88	82	103	82a	2653/8	2413/8	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1075
88	82	103	82a	2653/8	2413/8	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	1068
88	82	103	82a	1327/4	1207/4	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1069
88	82	103	82a	2655/8	2415/8	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1076
